Proficiency level,Preferred subjects,Preferred study times,Goals,quiz scores,Completion rates,Time spent on different types of content,Curriculum structure,Available content,External factors,Learning style
intermediate,Database Management,Evening,Short-term,51,8,52,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Cloud Computing,Evening,Short-term,52,8,14,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Web Development,Evening,Short-term,53,8,1,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,54,8,39,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,55,8,19,Knowledge,text,Time Constraints,Kinesthetic
intermediate,IT Project Management,Evening,Short-term,56,8,18,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Artificial Intelligence and Machine Learning,Evening,Short-term,57,8,43,Knowledge,text,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,78,8,47,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,79,8,60,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Software Engineering and Development,Evening,Short-term,80,8,58,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Web Development,Evening,Short-term,81,8,51,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Database Management,Evening,Short-term,82,8,34,Knowledge,text,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,83,8,1,Knowledge,text,Time Constraints,Kinesthetic
intermediate,IT Project Management,Evening,Short-term,84,8,30,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Database Management,Evening,Short-term,85,8,5,Knowledge,text,Time Constraints,Kinesthetic
intermediate,Software Engineering and Development,Evening,Short-term,86,8,26,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,87,8,59,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,88,8,32,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,89,8,29,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Artificial Intelligence and Machine Learning,Evening,Short-term,90,8,28,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Data Science and Analytics,Evening,Short-term,91,8,51,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,92,8,46,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Data Science and Analytics,Evening,Short-term,93,8,6,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Web Development,Evening,Short-term,94,8,55,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,95,8,23,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Software Engineering and Development,Evening,Short-term,96,8,3,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Cloud Computing,Evening,Short-term,97,8,38,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,IT Project Management,Evening,Short-term,98,8,6,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,IT Project Management,Evening,Short-term,99,8,41,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Data Science and Analytics,Evening,Short-term,100,8,42,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Data Science and Analytics,Evening,Short-term,22,8,19,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Database Management,Evening,Short-term,23,8,43,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Database Management,Evening,Short-term,24,8,60,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,IT Project Management,Evening,Short-term,25,8,26,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Cloud Computing,Evening,Short-term,26,8,10,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,27,8,30,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Web Development,Evening,Short-term,28,8,50,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,29,8,28,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Artificial Intelligence and Machine Learning,Evening,Short-term,30,8,55,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Data Science and Analytics,Evening,Short-term,31,8,16,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,32,8,60,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,33,8,30,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,34,8,36,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,35,8,7,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Cloud Computing,Evening,Short-term,36,8,8,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Software Engineering and Development,Evening,Short-term,37,8,4,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Cloud Computing,Evening,Short-term,38,8,18,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Web Development,Evening,Short-term,39,8,22,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,40,8,35,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,41,8,16,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Software Engineering and Development,Evening,Short-term,42,8,1,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,43,8,54,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,44,8,15,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Software Engineering and Development,Evening,Short-term,45,8,28,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,46,6,42,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,47,6,7,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Cloud Computing,Evening,Short-term,48,6,29,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Database Management,Evening,Short-term,49,6,34,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Artificial Intelligence and Machine Learning,Evening,Short-term,50,6,14,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,IT Project Management,Evening,Short-term,51,6,3,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,52,6,21,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Artificial Intelligence and Machine Learning,Evening,Short-term,53,6,32,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Data Science and Analytics,Evening,Short-term,54,6,58,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Web Development,Evening,Short-term,55,6,42,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Web Development,Evening,Short-term,56,6,51,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,57,6,23,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,58,6,12,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,IT Project Management,Evening,Short-term,59,6,22,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,60,6,10,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Web Development,Evening,Short-term,61,6,42,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,62,6,14,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,63,6,41,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Cloud Computing,Evening,Short-term,64,6,6,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Database Management,Evening,Short-term,65,6,39,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,66,6,7,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Cloud Computing,Evening,Short-term,67,6,32,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Cloud Computing,Evening,Short-term,68,6,53,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,69,6,51,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Network and System Administration,Evening,Short-term,70,6,27,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,71,6,32,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Data Science and Analytics,Evening,Short-term,72,6,57,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Database Management,Evening,Short-term,73,6,16,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Database Management,Evening,Short-term,74,6,41,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Data Science and Analytics,Evening,Short-term,75,6,40,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Database Management,Evening,Short-term,76,6,22,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Database Management,Evening,Short-term,77,6,37,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,78,6,10,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Artificial Intelligence and Machine Learning,Evening,Short-term,79,6,44,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,80,6,40,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Evening,Short-term,81,6,45,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,82,6,16,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Web Development,Evening,Short-term,83,6,57,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Web Development,Evening,Short-term,84,6,49,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Artificial Intelligence and Machine Learning,Evening,Short-term,85,6,16,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,IT Project Management,Evening,Short-term,86,6,24,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,IT Project Management,Evening,Short-term,87,6,22,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,88,6,18,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,89,6,35,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Software Engineering and Development,Evening,Short-term,90,6,17,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Artificial Intelligence and Machine Learning,Evening,Short-term,91,6,15,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,Devops and Systems Integration,Evening,Short-term,92,6,47,Knowledge,pdf,Time Constraints,Kinesthetic
intermediate,CyberSecurity,Midnight,Short-term,93,6,53,Knowledge,pdf,Time Constraints,Visual
intermediate,Devops and Systems Integration,Midnight,Short-term,94,6,13,Knowledge,pdf,Time Constraints,Visual
intermediate,Data Science and Analytics,Midnight,Short-term,95,6,22,Knowledge,pdf,Time Constraints,Visual
intermediate,CyberSecurity,Midnight,Short-term,96,6,19,Knowledge,pdf,Time Constraints,Visual
intermediate,Data Science and Analytics,Midnight,Short-term,97,6,16,Knowledge,pdf,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Midnight,Short-term,98,6,50,Knowledge,pdf,Time Constraints,Visual
intermediate,CyberSecurity,Midnight,Short-term,99,6,4,Knowledge,pdf,Time Constraints,Visual
intermediate,IT Project Management,Midnight,Short-term,3,6,59,Knowledge,pdf,Time Constraints,Visual
intermediate,Devops and Systems Integration,Midnight,Short-term,4,6,24,Knowledge,pdf,Time Constraints,Visual
intermediate,CyberSecurity,Midnight,Short-term,5,6,57,Knowledge,pdf,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Midnight,Short-term,6,6,44,Knowledge,pdf,Time Constraints,Visual
intermediate,Cloud Computing,Midnight,Short-term,7,6,3,Knowledge,pdf,Time Constraints,Visual
intermediate,Data Science and Analytics,Midnight,Short-term,8,6,40,Knowledge,pdf,Time Constraints,Visual
intermediate,Database Management,Midnight,Short-term,9,6,20,Knowledge,pdf,Time Constraints,Visual
intermediate,Database Management,Midnight,Short-term,10,6,9,Knowledge,pdf,Time Constraints,Visual
intermediate,Devops and Systems Integration,Midnight,Short-term,11,6,31,Knowledge,pdf,Time Constraints,Visual
intermediate,Network and System Administration,Midnight,Short-term,12,6,41,Knowledge,pdf,Time Constraints,Visual
intermediate,Software Engineering and Development,Midnight,Short-term,13,6,7,Knowledge,pdf,Time Constraints,Visual
intermediate,Network and System Administration,Midnight,Short-term,14,6,13,Knowledge,pdf,Time Constraints,Visual
intermediate,Web Development,Midnight,Short-term,15,6,46,Knowledge,pdf,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Midnight,Short-term,16,6,10,Knowledge,pdf,Time Constraints,Visual
intermediate,CyberSecurity,Midnight,Short-term,17,6,56,Knowledge,pdf,Time Constraints,Visual
intermediate,IT Project Management,Midnight,Short-term,18,6,30,Knowledge,pdf,Time Constraints,Visual
intermediate,Data Science and Analytics,Midnight,Short-term,19,6,35,Knowledge,pdf,Time Constraints,Visual
intermediate,Network and System Administration,Midnight,Short-term,20,6,56,Knowledge,pdf,Time Constraints,Visual
intermediate,Software Engineering and Development,Midnight,Short-term,21,6,52,Knowledge,pdf,Time Constraints,Visual
intermediate,Web Development,Midnight,Short-term,22,6,32,Knowledge,pdf,Time Constraints,Visual
intermediate,Software Engineering and Development,Midnight,Short-term,23,6,19,Knowledge,pdf,Time Constraints,Visual
intermediate,CyberSecurity,Midnight,Short-term,24,6,42,Knowledge,pdf,Time Constraints,Visual
intermediate,Software Engineering and Development,Midnight,Short-term,25,6,42,Knowledge,pdf,Time Constraints,Visual
intermediate,Data Science and Analytics,Midnight,Short-term,26,6,57,Knowledge,pdf,Time Constraints,Visual
intermediate,Data Science and Analytics,Midnight,Short-term,27,6,24,Knowledge,pdf,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Midnight,Short-term,28,6,51,Knowledge,pdf,Time Constraints,Visual
intermediate,CyberSecurity,Midnight,Short-term,29,6,60,Knowledge,pdf,Time Constraints,Visual
intermediate,Database Management,Midnight,Short-term,30,6,54,Knowledge,pdf,Time Constraints,Visual
intermediate,Devops and Systems Integration,Midnight,Short-term,31,6,36,Knowledge,pdf,Time Constraints,Visual
intermediate,Database Management,Midnight,Short-term,32,6,30,Knowledge,pdf,Time Constraints,Visual
intermediate,Cloud Computing,Midnight,Short-term,33,6,60,Knowledge,pdf,Time Constraints,Visual
intermediate,Software Engineering and Development,Midnight,Short-term,34,6,12,Knowledge,pdf,Time Constraints,Visual
intermediate,Network and System Administration,Midnight,Short-term,35,6,7,Knowledge,pdf,Time Constraints,Visual
intermediate,Software Engineering and Development,Midnight,Short-term,36,6,30,Knowledge,pdf,Time Constraints,Visual
intermediate,Network and System Administration,Midnight,Short-term,37,6,21,Knowledge,pdf,Time Constraints,Visual
intermediate,Software Engineering and Development,Midnight,Short-term,38,6,35,Knowledge,pdf,Time Constraints,Visual
intermediate,Cloud Computing,Midnight,Short-term,39,6,31,Knowledge,pdf,Time Constraints,Visual
intermediate,Data Science and Analytics,Midnight,Short-term,40,6,31,Knowledge,pdf,Time Constraints,Visual
intermediate,Devops and Systems Integration,Midnight,Short-term,41,6,35,Knowledge,pdf,Time Constraints,Visual
intermediate,Database Management,Midnight,Short-term,42,6,6,Knowledge,pdf,Time Constraints,Visual
