Proficiency level,Preferred subjects,Preferred study times,Goals,Quiz scores,Completion rates,Time spent on different types of content,Curriculum structure,Available content,External factors,Learning style
Medium,Network,Evening,Short-term,98,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,99,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,100,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,22,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,23,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,24,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,25,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,26,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,27,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,28,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,29,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,30,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,31,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,32,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,33,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,34,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,35,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,36,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,37,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,38,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,39,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,40,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,41,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,42,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,43,8,8,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,44,8,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,45,8,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,46,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,47,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,48,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,49,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,50,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,51,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,52,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,53,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,54,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,55,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,56,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,57,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,58,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,59,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,60,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,61,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,62,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,63,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,64,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,65,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,66,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,67,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,68,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,69,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,70,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,71,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,72,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,73,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,74,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,75,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,76,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,77,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,78,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,79,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,80,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,81,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,82,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,83,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,84,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,85,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,86,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,87,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,88,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,89,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,90,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,91,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Evening,Short-term,92,6,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Network,Midnight,Short-term,93,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,94,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,95,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,96,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,97,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,98,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,99,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,3,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,4,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,5,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,6,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,7,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,Network,Midnight,Short-term,8,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,9,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,10,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,11,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,12,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,13,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,14,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,15,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,16,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,17,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,18,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,19,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,20,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,21,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,22,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,23,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,24,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,25,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,26,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,27,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,28,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,29,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,30,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,31,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,32,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,33,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,34,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,35,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,36,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,37,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,38,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,39,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,40,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,41,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,42,6,11,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,43,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,44,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,45,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,46,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,47,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,48,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,49,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,50,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,51,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,52,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,53,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,54,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,55,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,56,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,57,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,58,6,7,Knowledge,Reading Materials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,59,6,7,Knowledge,Tutorials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,60,6,7,Knowledge,Tutorials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,61,6,7,Knowledge,Tutorials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,62,6,7,Knowledge,Tutorials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,63,6,7,Knowledge,Tutorials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,64,6,7,Knowledge,Tutorials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,65,6,7,Knowledge,Tutorials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,66,6,7,Knowledge,Tutorials,Time Constraints,Visual
Medium,OS,Midnight,Short-term,67,6,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,68,6,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,69,6,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,70,6,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,71,6,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,72,6,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,73,6,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,74,6,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,75,6,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,76,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,77,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,78,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,79,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,80,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,81,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,82,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,83,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,84,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,85,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,86,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,87,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,88,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,89,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
Medium,OS,Midnight,Short-term,90,9,7,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,91,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,35,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,36,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,37,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,38,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,39,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,40,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,41,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,42,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,43,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,44,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,45,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,46,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,47,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,48,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,49,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,50,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,51,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,52,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,53,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,54,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,55,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,56,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,57,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,58,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,59,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,60,9,15,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,61,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,62,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,63,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,64,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,65,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,66,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,67,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,68,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,69,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,70,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,71,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,72,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,73,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,74,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,75,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,76,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,77,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,78,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,OS,Midnight,Short-term,79,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
